one_inch_8_1.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,1,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 1
one_inch_8_2.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,2,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 2
one_inch_8_3.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,3,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 3
one_inch_8_4.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,4,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 4
one_inch_8_5.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,5,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 5
one_inch_8_6.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,6,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 6
one_inch_8_7.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,7,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 7
one_inch_8_8.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,8,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 8
one_inch_8_9.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,8,PUMP44@5220-5219,10,8,PUMP34@5010-5009,10,8,2909,9,0.0,no max flow,22.0,0.8,0,for loops a:8 b: 9
one_inch_9_0.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,0,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 0
one_inch_9_1.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,1,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 1
one_inch_9_2.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,2,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 2
one_inch_9_3.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,3,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 3
one_inch_9_4.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,4,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 4
one_inch_9_5.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,5,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 5
one_inch_9_6.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,6,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 6
one_inch_9_7.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,7,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 7
one_inch_9_8.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,8,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 8
one_inch_9_9.p,NoWestside_withISDs_RainEvents.inp,True,ORIFICE33@17312-17313,1,9,PUMP44@5220-5219,10,9,PUMP34@5010-5009,10,9,2909,9,0.0,no max flow,22.0,0.8,0,for loops a:9 b: 9
NoControl_one_inch.p,NoWestside_withISDs_RainEvents_NoControl.inp,False,ORIFICE33@17312-17313,1,2.0,PUMP44@5220-5219,10,2.0,PUMP34@5010-5009,10,2.0,2909,7.0,0.0,no max flow,22.0,0.7,0,"1 inch, no control"
